,com_1,com_2,icd10,cluster
10615,-1.6665105,9.644904,V5759,371
10616,-9.148403,-3.44125,V5762,286
10617,-14.788595,8.23241,V5764,54
10618,-2.1217835,-3.4691336,V5769,-1
10619,-8.219017,7.9971128,V5799,285
10620,-2.0673785,13.297974,V5809,291
10621,6.69129,-1.3361021,V5819,314
10622,-10.887147,-1.7248738,V5829,199
10623,-6.268163,0.89276546,V5844,444
10624,-12.30719,13.237814,V5848,1
10625,1.6882805,8.59166,V5849,-1
10626,-0.5368804,-5.2071195,V5859,-1
10627,-4.5481186,17.947145,V5861,51
10628,-6.039377,1.9132217,V5862,480
10629,-5.755997,9.684732,V5868,277
10630,7.0793686,6.075147,V5869,-1
10631,-4.587014,6.6573396,V5899,468
10632,-0.8071475,3.6777866,V5959,-1
10633,-9.731644,-6.531067,V5961,-1
10634,7.6423616,2.252137,V5969,308
10635,-4.733121,3.489005,V5989,-1
10636,7.860953,-4.8544326,V5999,-1
10637,8.760567,5.3324146,V609,284
10638,0.0884051,0.44320267,V6259,-1
10639,9.09564,-6.266552,V6352,150
10640,-7.291332,5.6558065,V6359,-1
10641,-6.352055,6.3747616,V6369,-1
10642,6.9966097,8.127339,V6459,-1
10643,-5.464485,1.4252108,V6469,-1
10644,-3.0539885,-1.5332764,V6759,560
10645,6.086325,-2.0284936,V6769,314
10646,-5.5748386,0.58633685,V6809,-1
10647,-2.919097,12.875577,V6819,121
10648,-0.018033428,-3.685423,V6859,481
10649,-3.7199824,1.7483382,V6862,-1
10650,-4.5469127,-6.8537555,V6868,201
10651,5.9748197,0.19072,V6869,-1
10652,12.389089,11.112665,V6989,72
10653,-10.589161,5.040341,V7210,259
10654,8.934983,1.0215224,V7369,249
10655,-0.65538025,-2.8622859,V7452,-1
10656,10.975545,8.222692,V7459,-1
10657,0.13258244,-0.6716431,V7469,-1
10658,-9.934673,9.009676,V749,126
10659,1.3759975,1.4557598,V7569,719
10660,7.459454,9.097727,V7759,-1
10661,7.314192,5.8949137,V7769,-1
10662,10.348036,4.810989,V7859,229
10663,0.1591383,-1.1771041,V7869,-1
10664,-5.649415,4.154763,V7989,487
10665,-4.865903,-1.7846873,V801,562
10666,-4.0466905,11.695371,V8099,281
10667,-8.128336,-6.4731193,V8219,79
10668,-9.352129,-2.9127681,V8232,286
10669,-6.248558,8.615781,V8269,329
10670,-7.071779,-0.9315183,V8409,-1
10671,14.185436,5.923586,V8419,33
10672,10.851944,-4.5914564,V8449,98
10673,4.3857207,6.802298,V8452,-1
10674,4.706127,8.683674,V8459,-1
10675,-4.3560047,-1.6131785,V8469,-1
10676,1.2820635,5.390981,V849,681
10677,-8.391566,1.732258,V8499,353
10678,9.2133875,11.534496,V8552,154
10679,6.6447515,-4.0488305,V8562,270
10680,-13.1593485,-3.3952658,V8572,84
10681,2.9314544,-11.231118,V8602,86
10682,-6.445553,-1.6644479,V8609,342
10683,7.0262737,-8.399923,V8619,104
10684,-7.8530297,-3.4873576,V8659,-1
10685,-0.6208332,-8.845113,V8789,-1
10686,-12.134922,8.002931,V8799,143
10687,-3.8419874,3.9664571,V8872,642
10688,7.262641,10.9456835,V890,203
10689,6.5092096,-5.47792,V8909,219
10690,-6.8806624,-3.359067,V8919,408
10691,-6.6215506,1.5797434,V899,444
10692,2.1088033,13.417378,V8999,313
10693,12.555276,6.9360924,V9139,107
10694,6.226116,-5.728796,V9224,219
10695,1.2551845,-8.044332,V9502,157
10696,12.3229475,-5.1335974,V9511,96
10697,-8.072372,-3.6634264,V9514,-1
10698,-0.91843265,11.67239,V9522,374
10699,-5.8604403,-11.852818,V9528,20
10700,-5.4438806,-8.216004,V9589,-1
10701,1.948795,-8.719003,V961,-1
10702,7.1337814,-4.513789,V999,270
10703,-5.5380526,0.47533882,W000,-1
10704,-5.3732104,0.6601552,W0009,-1
10705,3.121318,2.403341,W0049,-1
10706,-13.2013445,-3.214655,W0051,-1
10707,-5.1038074,-4.393288,W0059,364
10708,-9.183298,-3.0114028,W0099,286
10709,-6.4447575,-2.4719741,W010,-1
10710,2.8997362,4.169144,W0100,595
10711,-0.15861845,-0.7972902,W0101,655
10712,-2.633321,11.432828,W0102,-1
10713,-2.3781128,-0.27217245,W0103,574
10714,1.6379572,-3.3995152,W0104,453
10715,5.093789,4.6339602,W0108,-1
10716,-5.0583878,-4.7729907,W0109,-1
10717,-5.5353985,2.2838643,W0110,-1
10718,4.4475346,4.4772916,W0112,550
10719,-2.383167,12.485323,W0113,-1
10720,-1.6096846,16.273815,W0114,123
10721,10.140088,-0.07248,W0118,-1
10722,-0.7978409,-2.9722412,W0119,602
10723,0.88373184,-2.6023688,W0120,-1
10724,6.360875,0.42222542,W0121,346
10725,-6.4474106,-3.362666,W0122,-1
10726,-2.207469,0.33281067,W0123,-1
10727,-1.8826585,-0.5931353,W0124,574
10728,-0.89498276,-1.1567581,W0128,646
10729,3.2004967,1.2387614,W0129,-1
10730,-3.1587293,-4.118415,W0130,442
10731,-6.381542,2.0850494,W0131,444
10732,-10.190804,1.6156082,W0132,-1
10733,13.6119795,6.297048,W0134,33
10734,-6.291013,-1.757322,W0138,342
10735,6.8341537,0.2482321,W0139,-1
10736,7.9510784,0.5782225,W0140,-1
10737,8.173242,11.890374,W0141,153
10738,-5.0776935,-8.409538,W0142,197
10739,5.121102,6.86067,W0144,-1
10740,-7.4530377,5.2047157,W0148,391
10741,-1.9599403,-4.522322,W0149,-1
10742,3.3198786,11.806898,W015,-1
10743,-10.214208,3.1991475,W0150,-1
10744,-1.3065232,0.5001756,W0151,604
10745,-0.07611692,5.6914473,W0152,667
10746,-13.184848,7.285112,W0153,49
10747,-1.3384508,-1.7876273,W0154,501
10748,-5.5645146,5.651965,W0158,455
10749,-3.0258732,-3.4334302,W0159,533
10750,-6.8213444,9.243415,W0161,-1
10751,3.184006,3.2156525,W0162,-1
10752,3.4264665,0.21580946,W0164,523
10753,-4.7975745,9.266665,W0169,-1
10754,1.2759618,-7.889553,W0172,157
10755,5.316502,10.127699,W0173,-1
10756,9.317606,-4.317066,W0174,98
10757,-4.0617213,1.8096635,W0178,-1
10758,-1.5815715,-3.3886518,W0179,-1
10759,10.263019,8.37218,W018,177
10760,5.9712906,6.410795,W0180,491
10761,6.1015596,0.61201924,W0181,346
10762,-10.684604,11.822462,W0183,73
10763,-1.7141215,-0.82167625,W0184,-1
10764,-5.4722724,3.0664103,W0188,496
10765,-1.7961303,-4.235351,W0189,536
10766,-5.531942,3.1389594,W019,496
10767,13.336227,-5.9240355,W0190,12
10768,4.1337237,10.848033,W0191,418
10769,0.57831645,8.153502,W0192,-1
10770,9.124906,2.983486,W0198,-1
10771,-2.814202,7.409488,W0199,551
10772,2.0776978,10.874621,W0204,-1
10773,-6.655471,9.443185,W0209,277
10774,8.285177,2.5715654,W0219,306
10775,-12.103192,-1.2532675,W0221,-1
10776,-6.6260056,5.049343,W0224,436
10777,-4.264831,-0.52175987,W0229,514
10778,5.5088763,6.641219,W0230,-1
10779,-13.871653,-0.7564813,W0234,9
10780,-12.627857,-0.5216339,W0238,117
10781,-10.7795105,-1.0772126,W0239,199
10782,-2.5371156,-2.3924823,W0249,564
10783,1.894834,11.314126,W0254,-1
10784,2.7660415,11.360509,W0259,431
10785,-10.606461,-1.2504854,W0280,199
10786,-9.688326,0.66087013,W0284,238
10787,-13.492697,-6.4625726,W0289,-1
10788,-12.268179,-1.0396442,W030,116
10789,2.7364917,13.711596,W0301,-1
10790,-1.6976804,10.802037,W0304,-1
10791,-0.8345471,1.9068441,W0309,680
10792,-7.437518,11.873341,W0318,184
10793,-6.7275977,9.250194,W0319,-1
10794,-11.333225,8.1742115,W0328,-1
10795,-3.3098054,-1.9926236,W0329,-1
10796,12.219215,8.499157,W0330,76
10797,0.60548055,6.3455114,W0349,650
10798,-9.759333,9.596571,W0350,126
10799,-9.447766,1.1378965,W0354,-1
10800,-7.7854633,4.4827785,W0359,-1
10801,-8.420334,-7.7565813,W0389,79
10802,-4.359514,-11.3434105,W0399,-1
10803,-11.565719,8.926624,W040,-1
10804,-8.25012,-5.945599,W0403,-1
10805,6.4563484,4.1121917,W0404,-1
10806,-10.334086,10.599527,W0408,-1
10807,-4.0608144,8.997501,W0409,398
10808,9.458012,0.5178752,W0418,209
10809,-5.0510325,14.034416,W0419,151
10810,2.7883315,11.265256,W0429,-1
10811,-12.4072895,-0.7318333,W0430,117
10812,11.391552,-5.391113,W0448,-1
10813,-3.7005892,0.1361799,W0449,-1
10814,-4.6192803,6.573396,W0459,468
10815,-3.6082387,11.349512,W0469,281
10816,1.559937,-9.139793,W0473,156
10817,4.0850167,1.2785612,W0489,-1
10818,-12.833128,7.8315573,W0499,49
10819,-13.079569,-3.6968937,W050,84
10820,2.2889402,18.166155,W0503,-1
10821,-0.59598374,-2.2766933,W0504,602
10822,6.1473007,5.3941903,W0509,-1
10823,-1.5652046,10.969732,W0518,373
10824,2.808676,2.8239598,W0519,623
10825,-5.634835,6.851394,W0524,-1
10826,0.35875145,1.9195613,W0528,-1
10827,0.55012953,2.6539474,W0529,-1
10828,-12.639397,-0.07260462,W0530,117
10829,-8.547236,8.140187,W0548,-1
10830,11.341452,-5.2554736,W0549,96
10831,11.273321,-5.5212865,W0551,-1
10832,-1.9102969,-0.29443976,W0559,-1
10833,-0.94117975,13.864488,W0584,221
10834,-7.2780294,-4.5876393,W0589,-1
10835,-1.0531775,4.363681,W059,670
10836,1.3025497,0.24126616,W0599,706
10837,5.3500795,10.647054,W0603,245
10838,-4.9026594,-4.168583,W0604,-1
10839,2.8224993,10.94545,W0608,431
10840,-0.46487075,-3.2956057,W0609,-1
10841,-1.5252776,0.78350955,W0614,677
10842,-1.499249,-1.7222973,W0619,501
10843,10.399019,5.4277344,W0623,-1
10844,-4.390999,9.051988,W0624,398
10845,0.059747905,-0.34020534,W0629,656
10846,-11.173359,7.301534,W064,142
10847,7.2546444,-0.10428736,W0640,-1
10848,7.715802,-7.725829,W0649,-1
10849,-2.6383588,14.518101,W0650,89
10850,-1.1303227,-0.32083932,W0654,639
10851,-2.4121149,10.472463,W0659,378
10852,13.663084,0.4221295,W0679,129
10853,-8.211967,-6.742758,W0684,79
10854,-6.749718,17.096119,W0698,7
10855,-5.7955074,4.525265,W0699,487
10856,-6.0147314,8.539945,W0701,329
10857,-0.24368022,-0.37673345,W0703,655
10858,-1.3738806,0.93171746,W0704,677
10859,-12.362966,-2.7710416,W0708,95
10860,-1.2311696,-3.3514457,W0709,-1
10861,7.326553,13.986633,W0713,148
10862,-0.9814833,11.612757,W0714,374
10863,-0.28259405,0.085173935,W0719,-1
10864,7.991555,-1.374784,W0722,272
10865,-5.0606585,8.782373,W0723,328
10866,0.30286476,1.1869282,W0724,723
10867,-6.78608,8.629424,W0728,-1
10868,-4.446692,9.431192,W0729,398
10869,-0.09390821,10.338735,W0730,289
10870,8.013711,-1.642709,W0749,272
10871,0.09740415,-2.2988372,W0752,473
10872,-5.993836,1.4738668,W0753,479
10873,-1.7781798,-1.6835697,W0754,-1
10874,14.82224,3.4336665,W0758,106
10875,-4.535996,9.239324,W0759,398
10876,4.6234155,6.732751,W0762,-1
10877,-10.5838175,-1.1072797,W0764,199
10878,-2.568775,10.128531,W0769,377
10879,4.3566055,11.142674,W0773,320
10880,-12.333608,12.937285,W0779,1
10881,4.9965386,-0.5669123,W0789,530
10882,-0.4558927,4.4660287,W0799,-1
10883,-10.949618,2.6447678,W0803,-1
10884,-8.261919,-7.6664076,W0804,79
10885,6.011811,10.877616,W0808,247
10886,4.6016207,2.2160017,W0809,-1
10887,7.137628,2.183183,W0819,-1
10888,0.5056136,4.601824,W0829,683
10889,-5.9681535,-1.3872693,W0852,-1
10890,-9.370633,1.3117352,W0854,-1
10891,-6.213587,8.353393,W0859,329
10892,4.322691,-6.1454873,W0869,-1
10893,-11.58438,5.652165,W0874,170
10894,-11.724594,6.3996735,W0899,137
10895,5.2203474,10.140556,W0904,-1
10896,13.762748,0.69480014,W0908,129
10897,-3.747416,-2.0684993,W0909,407
10898,-2.30789,10.5166445,W0914,-1
10899,4.3024716,10.65352,W0919,-1
10900,4.2412133,10.04554,W0921,326
10901,-5.9248447,7.76158,W0924,282
10902,0.58967745,-0.5642729,W0928,675
10903,-0.026330475,5.543938,W0929,-1
10904,-7.1398897,5.673279,W0930,392
10905,2.2092173,-6.8796268,W0934,-1
10906,7.3426323,0.5064041,W0938,315
10907,9.362506,0.19720139,W0939,209
10908,5.6384273,10.901631,W0951,-1
10909,3.677216,11.101997,W0954,418
10910,3.9340029,10.839685,W0958,418
10911,6.8890862,-4.2833767,W0959,270
10912,3.1017826,11.017762,W0981,434
10913,3.808529,10.6580715,W0984,418
10914,-9.182926,7.2369747,W0988,164
10915,-3.624953,-2.3460143,W0989,-1
10916,13.67956,4.7347608,W099,136
10917,-9.790853,-2.0201182,W0990,312
10918,-4.6852393,-7.968296,W0991,-1
10919,-5.2209435,10.535781,W0994,160
10920,-3.7709007,-10.754774,W0998,-1
10921,7.6233373,13.033382,W0999,148
10922,-9.510934,0.17088619,W100,237
10923,-0.9499929,14.265558,W1001,221
10924,-7.5622096,-1.2643791,W1002,301
10925,1.6210529,9.369937,W1003,-1
10926,0.94244015,0.0655368,W1004,704
10927,8.013187,12.908836,W1008,148
10928,-5.3737664,-4.672733,W1009,-1
10929,1.3521255,-0.8184916,W1013,702
10930,-4.7974486,14.619278,W1018,151
10931,-0.38655895,-2.8805094,W1019,616
10932,8.505168,0.71949226,W1021,249
10933,-5.6575575,14.462198,W1022,-1
10934,-3.4940982,-3.787995,W1023,532
10935,-3.4365358,9.27217,W1024,-1
10936,-10.582002,3.2688136,W1028,212
10937,-3.2201881,-2.4075792,W1029,-1
10938,5.866607,6.193107,W1030,491
10939,-5.9985924,8.301925,W1039,329
10940,7.795879,1.2572329,W1049,304
10941,-1.5909408,9.600773,W1051,371
10942,6.494464,5.812014,W1052,460
10943,-7.233479,7.6564345,W1054,365
10944,-1.3444462,-2.810229,W1059,539
10945,-3.311042,-0.6687661,W1062,567
10946,-0.95240515,0.085851945,W1069,639
10947,-3.298811,-2.2328522,W1079,-1
10948,-4.1391807,7.9693747,W1081,401
10949,3.46755,-10.326247,W1082,66
10950,-1.0022277,1.9119989,W1089,-1
10951,-7.0753465,8.459795,W109,-1
10952,5.77425,0.52181304,W1099,-1
10953,-1.3883882,-5.695373,W1102,344
10954,-1.0400414,-1.6092206,W1103,571
10955,-8.411996,10.394776,W1108,92
10956,-4.126249,-1.2047315,W1109,-1
10957,10.74878,9.522896,W1112,-1
10958,-1.8698659,0.95465046,W1122,677
10959,-6.616712,15.697273,W1123,-1
10960,-5.8261404,5.932535,W1129,455
10961,9.408164,-2.3860328,W113,-1
10962,7.1314797,-8.8877325,W1139,104
10963,-1.1524036,6.7932014,W1142,-1
10964,-8.749397,1.5120996,W1149,362
10965,0.35293186,-3.0742383,W1152,612
10966,-0.8069196,0.69323945,W1159,605
10967,-2.3264308,2.8066792,W1162,561
10968,4.9466715,6.7208695,W1169,452
10969,-7.8566885,-2.7485685,W1172,-1
10970,-7.1941752,-0.98325455,W1173,-1
10971,2.7920473,7.5860877,W1179,-1
10972,4.1016445,-7.636517,W1182,-1
10973,-5.6680923,16.836235,W1184,27
10974,-3.3794715,11.288953,W1189,281
10975,7.5570154,-2.909713,W119,-1
10976,-8.995982,3.3164966,W1192,-1
10977,6.5860467,8.119405,W1198,-1
10978,8.033171,1.2230979,W1199,304
10979,-10.904126,11.149609,W12,-1
10980,1.6927332,6.869826,W1202,607
10981,-15.443523,5.369428,W1203,10
10982,-8.615045,6.1172357,W1204,-1
10983,-3.645332,-6.5539746,W1209,290
10984,-5.033464,12.672286,W1212,192
10985,9.476659,8.784724,W1219,177
10986,3.5868328,4.8237405,W1222,-1
10987,7.6865726,12.151334,W1223,-1
10988,-0.36930522,4.0526295,W1229,645
10989,10.336125,-4.498803,W1230,98
10990,-2.3513968,-7.151113,W1232,-1
10991,16.005007,2.1381803,W1249,14
10992,-3.7516136,-5.9149613,W1252,-1
10993,-2.3732631,0.22963776,W1259,-1
10994,4.630223,-2.5137715,W1262,-1
10995,5.306284,7.029403,W1263,470
10996,-0.2728352,-5.6192355,W1269,-1
10997,-0.28715152,-9.21341,W1279,226
10998,-6.470391,5.5612636,W1282,436
10999,7.237338,0.19377178,W1289,-1
11000,-10.8282585,3.8614714,W1292,212
11001,-1.1102114,0.55342174,W1299,604
11002,-9.038691,-3.5525763,W130,286
11003,-1.672167,-2.28898,W1302,501
11004,-0.42187658,2.6760974,W1303,-1
11005,-2.7811248,9.387857,W1304,376
11006,-7.5323267,4.813518,W1308,-1
11007,-0.62525576,-4.8888283,W1309,356
11008,3.6669781,-10.5769005,W1311,66
11009,-5.068415,14.435969,W1314,151
11010,0.20594199,5.3810997,W1318,-1
11011,-4.301863,8.834269,W1319,398
11012,16.162416,1.8536975,W1320,14
11013,-0.3187371,-3.5061758,W1322,-1
11014,-1.5806596,12.36614,W1323,323
11015,-0.7303677,-4.060666,W1324,-1
11016,-0.34524858,-4.9942513,W1329,355
11017,-5.4742994,0.40858856,W1330,483
11018,-13.106608,0.47803313,W1331,57
11019,-5.6583443,16.891293,W1334,27
11020,0.50778806,-11.412393,W1339,36
11021,-8.390668,1.8551584,W1342,353
11022,6.8318434,7.5479326,W1349,-1
11023,9.96749,7.5390773,W1351,-1
11024,-0.29535797,-2.0473666,W1352,597
11025,6.170624,5.846169,W1353,-1
11026,0.23582168,-4.1506324,W1359,-1
11027,-1.665807,-4.2794166,W1362,536
11028,-9.6243,9.143148,W1363,126
11029,-4.248132,-0.45330667,W1369,514
11030,-5.02309,6.347683,W1379,-1
11031,12.89735,13.065558,W1380,-1
11032,9.603762,-0.00795098,W1382,209
11033,-10.80848,-1.7864789,W1384,-1
11034,-4.5362973,8.376341,W1389,402
11035,-2.2750432,-7.8761744,W1392,169
11036,4.671291,1.3932948,W1399,484
11037,15.395023,5.0091906,W140,0
11038,3.311749,2.5994427,W1402,-1
11039,1.5509905,9.21528,W1403,-1
11040,5.9338694,6.54653,W1404,491
11041,6.920988,-6.5869756,W1408,102
11042,-1.3310919,-4.5902357,W1409,-1
11043,2.5195563,-7.629536,W1413,210
11044,-1.4962327,1.42544,W1419,677
11045,1.6035995,9.42076,W1422,-1
11046,5.8277464,6.3139315,W1428,491
11047,-1.6893378,4.673581,W1429,668
11048,-6.31639,14.655379,W1439,127
11049,5.252771,8.561226,W1449,-1
11050,-9.752122,-9.991017,W1452,8
11051,4.1810565,2.309135,W1459,599
11052,-3.8678782,0.30274278,W1462,500
11053,-4.6626797,7.353625,W1469,357
11054,-0.282023,4.0594387,W1472,645
11055,-0.6603475,2.1253724,W1473,-1
11056,-3.7617102,-0.8009523,W1479,567
11057,5.0324974,15.9277115,W1482,28
11058,-0.19340493,5.584099,W1489,667
11059,4.7038927,9.67463,W149,327
11060,6.620784,-3.366776,W1498,269
11061,-0.31449068,-2.9632175,W1499,-1
11062,8.88143,14.1461735,W1509,29
11063,-12.309249,5.373123,W1573,170
11064,-2.0196676,-10.862707,W1579,141
11065,-7.9350677,-9.485568,W158,78
11066,4.5490966,-11.157144,W1588,58
11067,0.46967223,-3.7840059,W1589,-1
11068,4.8165483,16.193851,W1599,28
11069,7.7643495,1.2733446,W1604,304
11070,-11.224559,3.8144372,W1609,212
11071,-10.515157,-0.905717,W1614,199
11072,-7.159334,-4.557907,W1619,343
11073,5.8584495,10.6508255,W1620,247
11074,10.378553,9.236566,W1628,167
11075,3.1325853,2.308495,W1629,-1
11076,-6.5411625,7.3326025,W1630,367
11077,13.821874,2.7113094,W1634,105
11078,-8.346264,2.369984,W1639,-1
11079,0.36276639,3.3954196,W1650,698
11080,-5.400892,-4.09038,W1651,-1
11081,9.173626,8.644329,W1654,177
11082,7.108679,-0.11679578,W1659,-1
11083,7.388004,8.751509,W1684,188
11084,0.45020825,-1.6589618,W1688,625
11085,-6.9483466,6.319166,W1689,-1
11086,10.536011,2.0843117,W170,-1
11087,8.018552,6.94945,W1700,-1
11088,-10.289535,-8.316158,W1701,64
11089,5.731459,4.769295,W1702,489
11090,-4.7179475,-1.6432519,W1703,-1
11091,0.09579866,1.765846,W1704,720
11092,-2.0959,-0.41432586,W1708,574
11093,7.4036636,6.5518365,W1709,-1
11094,-7.0446224,5.816164,W1711,392
11095,-5.3554974,12.471929,W1712,192
11096,-5.8376527,9.527558,W1713,277
11097,-4.70337,13.674541,W1714,-1
11098,10.871726,-6.6546383,W1718,-1
11099,-3.0368423,0.17341347,W1719,461
11100,-6.275197,14.764837,W1720,127
11101,13.733823,4.7109838,W1721,136
11102,-1.7075332,-5.94138,W1722,-1
11103,-5.309655,14.219251,W1723,151
11104,12.753219,-1.3995625,W1724,110
11105,-4.7552767,-0.3463596,W1728,514
11106,-4.763874,9.205287,W1729,398
11107,2.6430511,11.822252,W1730,432
11108,-12.671584,-0.21904238,W1731,117
11109,8.362964,-1.0443152,W1732,273
11110,5.131849,11.12114,W1734,-1
11111,4.9040446,4.4133334,W1738,-1
11112,3.8430028,10.665724,W1739,418
11113,-5.2371116,3.4890113,W1742,-1
11114,9.484619,4.198132,W1743,229
11115,5.8960776,7.1957006,W1748,-1
11116,-3.0334907,1.02907,W1749,677
11117,-4.5588837,7.7754,W1751,399
11118,-0.96267194,1.7392979,W1752,677
11119,-0.6475511,11.501381,W1754,-1
11120,-0.29022592,-5.3794565,W1758,-1
11121,-1.9698017,16.713652,W1759,-1
11122,-1.902877,4.1489167,W1762,-1
11123,-7.215948,-10.798739,W1768,23
11124,6.718875,0.31688955,W1769,-1
11125,-5.9263206,1.7607024,W1772,480
11126,-11.009049,11.943568,W1774,73
11127,5.9107003,2.0761924,W1779,449
11128,8.359364,6.9730816,W1781,278
11129,0.6286655,5.8382115,W1782,658
11130,9.763224,3.1917117,W1784,171
11131,7.3271585,5.6556807,W1788,441
11132,-0.88117796,-0.11893539,W1789,639
11133,6.1477466,5.829164,W179,-1
11134,11.869602,5.5019994,W1791,190
11135,-0.9323209,6.6259294,W1799,609
11136,-12.919466,-0.29162917,W180,-1
11137,-5.348719,5.6098266,W1800,455
11138,8.260803,-8.279852,W1801,81
11139,-6.0996084,-1.4204335,W1803,-1
11140,1.9876684,5.3626924,W1804,-1
11141,-2.2367225,1.373086,W1808,677
11142,-1.7616154,1.0769583,W1809,677
11143,-6.379551,-1.2009823,W1810,-1
11144,-9.364455,9.134414,W1812,-1
11145,7.899607,0.023605732,W1814,318
11146,0.29293045,-1.8288801,W1819,625
11147,5.8311334,6.332607,W1820,491
11148,3.4274883,10.163646,W1821,348
11149,-8.306825,6.751412,W1822,-1
11150,-9.739985,9.032645,W1823,126
11151,1.3958216,10.536336,W1824,-1
11152,-4.6931477,6.7805176,W1828,468
11153,-1.6313274,16.213655,W1829,123
11154,4.994931,13.785303,W1830,-1
11155,-5.578726,16.954582,W1838,27
11156,-3.050894,-5.558551,W1839,397
11157,10.54127,-5.9393783,W1840,82
11158,8.708768,-7.7115965,W1841,81
11159,9.441228,3.9261625,W1844,229
11160,-6.10895,-4.659628,W1848,343
11161,-1.8353883,1.5706207,W1849,677
11162,3.217411,2.1303885,W1850,-1
11163,-0.62520295,10.078578,W1851,443
11164,10.394791,-5.9475975,W1852,82
11165,-5.4041934,5.960875,W1854,455
11166,8.431668,7.5389075,W1858,278
11167,-1.8498919,1.2783389,W1859,-1
11168,-8.584274,4.1470866,W1862,347
11169,7.3102956,-0.94009113,W1868,314
11170,-5.93756,5.0940914,W1869,-1
11171,-6.6537786,-3.0046458,W1879,408
11172,-1.3982,10.7649555,W1884,373
11173,-10.610215,-0.68178296,W1888,199
11174,-1.249833,2.284964,W1889,-1
11175,3.0023122,1.8523613,W1891,549
11176,4.781127,10.965995,W1894,320
11177,6.865414,13.509638,W1898,148
11178,-1.0390967,-1.6381902,W1899,571
11179,-5.5209937,6.4116654,W190,-1
11180,-14.164952,2.1935263,W1900,62
11181,0.23573463,1.1394569,W1903,723
11182,-1.5435649,-0.59689575,W1904,-1
11183,0.51445127,11.436677,W1908,-1
11184,-3.6056936,-0.9469912,W1909,-1
11185,0.89292544,-8.014819,W1912,157
11186,-11.923948,10.611265,W1913,124
11187,0.022961609,2.7465255,W1914,-1
11188,0.9052813,0.27270678,W1919,704
11189,3.6969647,1.2441608,W1923,591
11190,1.1387298,-10.764892,W1924,-1
11191,-5.5692644,-0.10324376,W1928,358
11192,-2.7485235,6.362356,W1929,-1
11193,3.1064796,-1.5543878,W1930,517
11194,-5.3079624,-10.222747,W1931,30
11195,-13.45468,4.4643245,W1939,118
11196,1.6530383,15.858026,W1948,133
11197,-0.357005,-0.08357802,W1949,647
11198,-2.6917517,-0.36988807,W1952,574
11199,-2.0136502,1.0756553,W1954,677
11200,6.2845683,-10.615749,W1958,-1
11201,-0.9381403,0.13983835,W1959,639
11202,-0.6717178,4.259806,W1962,670
11203,6.9446573,13.633487,W1968,148
11204,-1.999773,-1.0681987,W1969,569
11205,-8.63681,11.874248,W1979,187
11206,-7.932783,7.09022,W1984,349
11207,-3.7245963,12.080208,W1988,-1
11208,-2.9600475,0.91532904,W1989,677
11209,-4.9884105,-3.5900912,W199,413
11210,5.104723,1.1591083,W1999,484
11211,-8.42026,-5.395215,W20,208
11212,3.53503,15.462447,W200,183
11213,-6.939656,1.9693798,W2000,-1
11214,10.435225,11.001977,W2001,47
11215,0.6078593,11.286562,W2002,388
11216,2.5495057,2.7115595,W2003,-1
11217,0.63528997,9.475119,W2004,-1
11218,1.8422489,3.2354295,W2008,-1
11219,-0.8059873,-5.1828823,W2009,-1
11220,5.3800073,7.133862,W2012,470
11221,7.1210666,10.537736,W2013,203
11222,-2.1143718,-0.12184337,W2014,574
11223,-5.1907454,8.346903,W2018,329
11224,8.365751,7.636314,W2019,-1
11225,-10.652816,-1.060484,W2020,199
11226,-4.5229287,12.176527,W2021,-1
11227,1.221611,-3.9274302,W2022,453
11228,-3.0571132,-5.3264494,W2023,397
11229,7.2181926,13.115033,W2024,148
11230,5.3059115,14.066816,W2028,-1
11231,-2.3916943,-3.6040573,W2029,537
11232,6.9508095,-1.8406421,W2030,-1
11233,5.379583,6.0133386,W2032,490
11234,-10.409513,-0.6453523,W2038,-1
11235,-4.5781293,-0.731041,W2039,563
11236,-5.6523585,3.7280128,W2042,495
11237,-1.2119224,12.564868,W2043,-1
11238,3.7051466,3.786985,W2048,-1
11239,-3.1318994,-1.7986666,W2049,-1
11240,8.763459,3.6105928,W2050,-1
11241,8.271523,-5.9461274,W2051,-1
11242,-2.2857597,-2.1086156,W2052,564
11243,0.24447313,12.687226,W2053,322
11244,6.9211574,5.683735,W2054,440
11245,6.949454,10.430318,W2058,-1
11246,-0.47927594,10.709375,W2059,-1
11247,-10.525492,-0.03223339,W2060,196
11248,-3.1069198,-4.949445,W2062,-1
11249,-11.093866,0.93193585,W2063,163
11250,0.62318474,-6.230845,W2064,352
11251,-11.283733,7.724689,W2068,-1
11252,2.2588332,3.2233849,W2069,709
11253,-0.5154815,14.345653,W2071,-1
11254,7.7902513,5.629628,W2072,438
11255,0.04342765,-1.5017339,W2073,632
11256,-9.571367,5.4796395,W2074,258
11257,3.3930721,9.243565,W2078,-1
11258,1.7224823,7.803355,W2079,504
11259,13.605512,4.727936,W208,136
11260,10.288908,11.212545,W2080,47
11261,-2.0793169,-0.5449147,W2082,574
11262,4.1800857,9.241911,W2083,287
11263,-1.4576648,10.926529,W2084,373
11264,1.2492467,9.213504,W2088,-1
11265,2.955287,7.3146167,W2089,-1
11266,-8.525947,5.506171,W209,-1
11267,7.2918944,12.97301,W2090,148
11268,-3.5143583,13.906565,W2091,194
11269,-1.6889547,3.2203965,W2092,-1
