,com_1,com_2,icd10,cluster
11030,5.1079106,-2.8436701,X0478,-1
11031,-5.9694805,2.9990242,X0479,323
11032,-3.898318,8.466733,X0492,259
11033,-7.0078034,1.6986474,X0499,295
11034,3.7457573,13.708229,X0509,-1
11035,10.648932,4.9202695,X0601,-1
11036,-1.8308877,-3.6615949,X0603,271
11037,-0.092194304,-1.5366259,X0604,357
11038,-2.9472945,-0.7605086,X0609,402
11039,8.993587,6.0207415,X0698,365
11040,2.5143864,15.801777,X0802,95
11041,-5.60597,-5.9349685,X0808,98
11042,0.80783474,-5.2600474,X0809,-1
11043,-6.5834837,3.9817543,X0849,-1
11044,10.445635,-2.6668444,X0892,-1
11045,-6.623902,6.4085274,X0899,204
11046,7.869917,-3.5354135,X0901,254
11047,3.3833027,11.245215,X0904,266
11048,1.7119881,13.98168,X0909,-1
11049,8.371856,-6.5825386,X099,-1
11050,-1.4015194,12.400591,X0992,-1
11051,5.5340962,13.262021,X0994,131
11052,-6.3968315,-3.6790097,X0998,83
11053,1.0306189,1.5452518,X0999,583
11054,12.187066,-5.1946464,X1001,78
11055,-8.297159,5.020926,X1003,-1
11056,-6.7966995,4.7927747,X1004,-1
11057,-1.0392948,-1.9811407,X1008,-1
11058,-7.4292355,5.2542677,X1009,-1
11059,12.030167,10.770943,X1023,164
11060,-4.227352,10.150993,X1049,-1
11061,-2.3216202,-11.570024,X1052,-1
11062,-9.217116,8.442441,X1059,110
11063,1.4928241,-6.4144273,X1092,-1
11064,-0.54023916,-4.636156,X1093,249
11065,-10.048601,2.0439239,X1094,120
11066,-5.637564,2.6253166,X1098,323
11067,-6.5896716,7.032258,X1099,205
11068,1.1330798,-3.903565,X1104,-1
11069,-6.690294,5.558082,X1199,-1
11070,-7.572909,8.748466,X1201,-1
11071,2.01534,-6.340914,X1202,143
11072,1.7030796,1.429588,X1203,-1
11073,-7.229707,7.1550956,X1204,-1
11074,-1.2899207,-4.0092025,X1208,225
11075,-0.3529473,-3.976987,X1209,-1
11076,-8.357832,2.7938955,X1224,149
11077,7.0735235,2.493913,X1229,464
11078,7.5644774,-6.844502,X1249,99
11079,-2.4656675,-2.9611464,X1259,270
11080,1.0098096,12.411895,X1268,108
11081,1.2329814,12.447312,X1289,108
11082,12.353944,-3.6655447,X1291,102
11083,0.46683237,-5.331002,X1292,221
11084,-1.402561,16.156202,X1298,39
11085,2.671448,-7.5270896,X1299,-1
11086,3.9811592,12.777794,X1309,-1
11087,-2.0738785,7.792106,X1324,401
11088,6.0783005,0.15780026,X1399,409
11089,10.867558,1.1627517,X1409,-1
11090,13.007057,11.433098,X1452,40
11091,-1.8334768,-9.779844,X1503,32
11092,-9.48983,6.5896583,X1504,49
11093,12.854522,11.37622,X1508,-1
11094,8.607279,0.9172986,X1509,375
11095,-3.1009686,-2.4835675,X1562,-1
11096,-6.2205706,0.13350043,X1592,-1
11097,7.7723217,-5.22003,X1599,-1
11098,-9.184208,11.33329,X1609,80
11099,7.4217715,13.524913,X1623,115
11100,5.737904,12.418848,X1692,-1
11101,-3.6598806,9.752892,X1698,182
11102,1.1954238,5.0014553,X1699,605
11103,9.045466,2.6485105,X1742,307
11104,-3.8125947,-6.3802667,X1749,101
11105,9.660835,-8.97923,X1762,34
11106,9.1465,4.924604,X1799,364
11107,1.0202274,9.474935,X1849,-1
11108,7.6267576,3.2063437,X1899,-1
11109,-10.358356,2.962187,X1904,119
11110,11.516508,10.023147,X1909,199
11111,4.3261094,-2.44202,X1918,-1
11112,-0.2580727,15.201948,X1924,93
11113,6.9457207,-1.241276,X1928,381
11114,7.1240635,2.7547078,X1929,-1
11115,2.449022,-6.5879545,X1994,140
11116,2.2485454,6.4037113,X1999,625
11117,10.937797,4.7852473,X2002,-1
11118,10.003995,9.213647,X2003,275
11119,-3.5110502,5.064197,X2004,-1
11120,3.533187,14.202245,X2008,163
11121,3.2517192,14.662102,X2009,163
11122,-7.6590734,-2.1670964,X2013,-1
11123,-9.361994,9.1836195,X2022,-1
11124,16.803198,1.5751314,X2028,9
11125,0.39633897,-5.8758674,X2029,88
11126,-4.309429,-6.610055,X2038,-1
11127,8.962662,-3.8008492,X2041,197
11128,10.220642,-3.9285383,X2052,-1
11129,-2.2196758,-7.563704,X2063,64
11130,-3.6608524,-2.6986728,X2064,-1
11131,4.04721,-2.7735996,X2072,312
11132,8.980027,0.64116025,X2073,346
11133,4.8178263,-6.996337,X2078,155
11134,11.710069,6.260208,X2079,-1
11135,10.576756,5.132567,X2082,267
11136,10.603266,2.3029203,X2083,246
11137,-3.5429227,10.109138,X2084,183
11138,2.2277274,2.133477,X2088,580
11139,10.923934,9.084178,X2089,-1
11140,3.6185572,-3.2844405,X209,-1
11141,3.272041,14.893087,X2098,163
11142,7.7733464,-0.4760211,X2099,381
11143,13.948489,0.9471132,X2199,-1
11144,12.538394,-4.8267574,X2201,-1
11145,6.270003,12.064324,X2299,133
11146,-3.2246797,14.9466915,X2301,58
11147,-8.183363,1.0945879,X2302,280
11148,-8.652844,-0.69099426,X2308,238
11149,0.4175157,-3.6987858,X2309,-1
11150,6.1313186,12.812664,X2314,134
11151,12.763414,-4.5115757,X2318,-1
11152,-7.490645,4.0966125,X232,148
11153,-9.950454,11.778737,X2323,-1
11154,-11.474487,1.6130947,X2324,71
11155,-9.962588,11.688358,X2329,-1
11156,-1.82706,9.832939,X2330,289
11157,10.510054,13.786144,X2342,-1
11158,9.169312,-10.574244,X2348,8
11159,-9.156906,8.551888,X2381,110
11160,12.757171,-3.4549794,X2383,102
11161,-9.596768,-5.2823124,X2389,30
11162,13.225713,-1.8082145,X2392,89
11163,2.0955048,10.375124,X2398,168
11164,4.4126487,13.180095,X2399,190
11165,-9.707107,8.137214,X2404,-1
11166,-7.58347,-6.586768,X2409,14
11167,3.8786952,2.3132377,X2499,539
11168,-8.411495,4.4725437,X2504,150
11169,1.8570579,-6.1443567,X2509,143
11170,15.806232,2.353443,X252,27
11171,-10.031952,11.731255,X2523,-1
11172,-5.0709777,-1.756552,X2581,235
11173,9.202245,4.7585535,X2589,364
11174,-5.372635,8.929591,X259,-1
11175,1.4721817,3.7697954,X2599,614
11176,-10.06201,2.1259503,X2604,120
11177,-8.636073,-0.95836765,X2698,238
11178,-3.3233907,10.197741,X2699,183
11179,6.213934,12.660039,X2709,134
11180,-5.349731,0.39789486,X2804,239
11181,8.116851,-6.573646,X2908,-1
11182,-2.1650925,-4.4632683,X2909,136
11183,-0.072111525,-3.5956855,X2999,285
11184,-10.450658,10.309091,X3018,53
11185,-5.8878536,0.6222543,X3399,240
11186,-3.0129364,14.417608,X3704,-1
11187,7.7437944,-7.506236,X3788,-1
11188,8.676467,6.036325,X3949,365
11189,2.5534964,13.386166,X4004,-1
11190,4.8776464,15.303673,X4099,69
11191,-6.409118,6.788765,X4101,204
11192,-1.4612763,-4.026724,X4104,-1
11193,4.550868,14.836609,X4108,-1
11194,-2.519975,-1.9603381,X4109,-1
11195,12.96188,-5.243409,X4309,-1
11196,-7.5657883,10.934774,X4399,85
11197,7.2190447,9.945502,X4401,-1
11198,7.366159,8.901424,X4402,322
11199,-3.2568214,0.48989064,X4404,415
11200,-5.5175624,-0.46112698,X4408,241
11201,6.472482,-0.8416241,X4409,383
11202,1.2965319,12.413754,X4424,108
11203,-7.3071804,5.013592,X4429,154
11204,-4.3233995,11.202906,X4494,121
11205,6.533459,-10.866633,X4499,20
11206,2.339229,10.554503,X4501,168
11207,6.873626,9.98963,X4509,-1
11208,-4.8938746,13.08189,X4601,51
11209,8.858108,9.036791,X4604,302
11210,5.421151,11.507949,X4609,189
11211,-0.35915866,-5.2125726,X4698,-1
11212,-9.78439,6.7155776,X4719,49
11213,12.34415,-3.7584355,X4729,102
11214,-9.97655,6.403496,X4792,49
11215,9.756615,-4.908892,X4801,-1
11216,-3.1776655,-2.0984366,X4804,227
11217,5.061448,-0.67401284,X4808,-1
11218,-6.3497,6.9061084,X4809,-1
11219,11.155727,8.722629,X4888,275
11220,10.719554,7.079879,X4894,276
11221,-0.41996247,-1.8702017,X4899,358
11222,0.6917173,9.502539,X4901,-1
11223,-5.481639,-1.0170236,X4903,234
11224,0.8216923,0.52073723,X4904,-1
11225,-1.343515,2.0559363,X4909,-1
11226,1.7125504,-6.4385576,X4924,143
11227,12.106414,-2.3092215,X4929,63
11228,-10.19078,2.3517056,X4952,120
11229,1.8172473,-3.7916982,X4954,250
11230,7.8732057,-0.16192178,X4962,375
11231,-5.030372,-1.5057099,X4963,234
11232,1.9901196,-6.512448,X4969,143
11233,10.762321,8.911508,X4972,275
11234,-9.988269,2.580987,X4982,120
11235,7.0276475,-6.5731177,X4984,-1
11236,11.523216,10.262958,X4988,199
11237,-5.494119,9.653979,X4991,158
11238,3.9062636,-2.7420766,X4992,312
11239,8.711946,2.144805,X4994,306
11240,8.683468,-4.2654285,X4998,-1
11241,-0.8942382,5.3823285,X4999,511
11242,15.287883,11.154802,X5003,-1
11243,13.90224,4.785296,X5004,-1
11244,1.370133,-4.455454,X5008,244
11245,8.8166895,8.878026,X5009,302
11246,9.923738,-3.3832226,X5019,198
11247,-6.4861746,13.951852,X5020,45
11248,-6.5522447,0.16303983,X5021,-1
11249,-9.8171835,-1.6318237,X5023,-1
11250,5.0341763,1.9097733,X5024,-1
11251,-7.683362,4.5644674,X5028,154
11252,15.742791,4.483579,X5029,42
11253,2.048503,2.5996084,X5030,599
11254,7.133955,-8.439754,X5031,97
11255,-8.936468,-3.1627831,X5048,44
11256,9.535106,-3.748888,X5059,198
11257,4.073765,-5.3078647,X5062,202
11258,3.237624,7.7728295,X5072,451
11259,1.9044482,-3.3005764,X5082,248
11260,12.844333,-6.0923533,X5088,79
11261,-7.620745,1.2301807,X5090,292
11262,4.670535,-3.6433506,X5091,222
11263,14.592535,6.3782043,X5092,73
11264,-4.800082,7.43106,X5098,343
11265,4.616624,4.453804,X5099,541
11266,5.182096,-8.883476,X5104,-1
11267,10.071939,0.86427975,X5108,170
11268,10.325929,1.8471007,X5109,245
11269,12.797156,-5.964305,X511,79
11270,-9.62149,7.562829,X5124,-1
11271,-4.209685,7.671979,X5130,-1
11272,7.95244,-3.4221241,X5190,254
11273,-2.9100857,-5.0545774,X5198,114
11274,9.959922,3.1698256,X5199,299
11275,3.8046088,11.674562,X5399,180
11276,8.650331,13.368834,X576,116
11277,-7.936157,-3.7905886,X5804,43
11278,-3.017925,-3.4107683,X5830,218
11279,7.1858344,11.406573,X5874,130
11280,9.944568,2.1142833,X5899,245
11281,-0.9120204,1.3609277,X5909,-1
11282,3.8644242,11.786507,X592,180
11283,14.288752,7.6064444,X5924,67
11284,-7.8317695,9.955651,X5930,-1
11285,2.1921833,7.4893966,X5949,-1
11286,-5.9898,5.8118253,X5951,-1
11287,3.913441,10.118247,X599,272
11288,3.3323061,12.140695,X5991,-1
11289,-2.167809,5.828999,X5999,455
11290,11.008962,8.250246,X600,278
11291,2.0876665,-0.5375443,X6001,472
11292,-5.1141267,0.69799244,X6004,239
11293,6.194461,9.993396,X6008,-1
11294,-4.805072,0.63325423,X6009,232
11295,16.522556,-3.9199517,X6014,-1
11296,-8.267524,10.266269,X6018,84
11297,5.894061,10.342007,X6019,-1
11298,5.7798505,-2.7681687,X6029,352
11299,-2.7763975,11.306172,X6094,-1
11300,4.8274803,-0.4214664,X6099,531
11301,-5.187135,7.3060284,X61,343
11302,14.063935,-2.1245122,X610,-1
11303,-2.7286325,-2.148899,X6101,227
11304,8.499044,1.5729628,X6104,359
11305,9.304136,2.3317323,X6108,307
11306,0.3449562,0.77336013,X6109,492
11307,13.355683,8.585798,X6114,-1
11308,5.98199,-0.94941324,X6119,382
11309,14.24447,8.888979,X6124,-1
11310,4.8677416,-5.7676744,X6128,155
11311,10.025279,-1.3927547,X6129,-1
11312,-7.5978045,10.506921,X618,85
11313,-4.582579,0.5216015,X6199,232
11314,8.945396,-3.7393172,X6201,197
11315,-5.7606564,-1.7540401,X6204,-1
11316,16.739035,5.0823097,X6209,22
11317,-4.3976545,15.443898,X6219,6
11318,-2.9765005,0.48442882,X6299,415
11319,-2.6472964,-1.9568294,X6301,-1
11320,-6.160066,2.0926058,X6309,293
11321,-5.6591263,6.5358024,X6319,300
11322,13.352533,-4.501223,X6394,102
11323,8.896501,-10.667537,X64,8
11324,-4.5846257,-1.1819495,X6401,-1
11325,7.773732,-1.6151958,X6404,-1
11326,1.8288568,2.484638,X6409,-1
11327,16.489714,-3.9708118,X6414,-1
11328,9.227646,4.088308,X6419,-1
11329,-0.22995731,-5.5345483,X6429,-1
11330,-10.13433,-3.3409913,X6434,2
11331,-4.098263,-1.4582465,X6499,227
11332,6.245356,-5.0949564,X6501,194
11333,-7.312005,10.633225,X6591,85
11334,12.498455,3.7960064,X6599,220
11335,10.698887,-3.603803,X6601,173
11336,5.980014,-5.231335,X6609,-1
11337,-2.7087357,-9.0868435,X6709,32
11338,7.504319,11.401271,X680,130
11339,-3.9352415,11.730508,X6801,121
11340,11.770016,8.8105955,X6803,109
11341,1.51445,0.4455539,X6804,-1
11342,-6.8720016,5.8857036,X6808,-1
11343,0.6922372,3.7308936,X6809,609
11344,5.872172,7.368161,X6829,427
11345,3.7325244,-5.811809,X6859,-1
11346,-8.292347,1.0588886,X6889,280
11347,-10.102026,2.9364028,X6898,119
11348,16.548601,5.498362,X6899,22
11349,6.331488,-2.9571223,X690,328
11350,-5.3861175,9.8562975,X6900,158
11351,-1.4541674,8.649405,X6901,-1
11352,9.657362,-10.55231,X6903,8
11353,3.442164,2.9321778,X6904,-1
11354,4.817533,-3.847185,X6908,222
11355,0.15106288,0.8527571,X6909,493
11356,-9.3668995,8.459607,X6911,110
11357,8.041093,7.4194446,X6919,-1
11358,8.054581,3.2134044,X6924,-1
11359,7.2244954,2.4351053,X6929,464
11360,-9.967525,-3.5652983,X6934,2
11361,-2.4604633,-9.1260395,X6994,32
11362,-0.7430972,3.5072515,X6999,574
11363,-5.989871,3.5027504,X7001,330
11364,11.8773985,1.9380342,X7004,-1
11365,-0.60533077,3.9006515,X7009,-1
11366,-1.2777046,2.6822448,X7024,-1
11367,14.31113,0.7639147,X7028,-1
11368,3.0351934,-3.7152889,X7029,247
11369,0.504646,8.347113,X7099,-1
11370,-7.8455253,12.232532,X7188,48
11371,6.1651335,-6.1938777,X7204,-1
11372,-5.0004354,0.12748031,X7209,-1
11373,11.791344,2.5645344,X7299,207
11374,9.914188,1.935508,X7309,245
11375,11.508028,4.789488,X7399,268
11376,10.49203,-4.703949,X7401,112
11377,12.907913,-1.0188029,X7404,135
11378,-0.050485935,2.8436806,X7409,562
11379,0.17422722,2.4602911,X7499,565
11380,11.843618,10.799965,X7599,164
11381,9.563859,3.6469538,X7609,392
11382,-5.7660503,-2.7515528,X7619,176
11383,9.766054,3.3181968,X7699,299
11384,-1.8568115,-4.0385175,X780,-1
11385,2.7239707,-0.42230788,X7801,471
11386,-8.63667,2.8126826,X7804,149
11387,11.8126135,9.375481,X7808,199
11388,2.8616488,0.04267015,X7809,-1
11389,-6.5379643,5.6112475,X7819,-1
11390,6.545072,0.10195744,X7824,411
11391,4.875157,-3.5766208,X7828,222
11392,-11.009626,0.33105153,X7859,71
11393,12.073998,2.9776106,X7898,-1
11394,14.965372,-3.4135392,X7899,-1
11395,-1.6172643,13.592071,X7904,60
11396,0.7058509,-7.4989767,X7909,-1
11397,-9.015644,8.27513,X7988,110
11398,1.1870488,1.3048639,X7999,583
11399,9.884027,10.307935,X8009,229
11400,-5.0353527,-1.2340543,X8019,-1
11401,9.664383,9.932156,X8024,-1
11402,5.5954046,-2.734694,X8028,353
11403,11.919263,2.5449154,X8029,207
11404,9.179117,-4.700681,X8049,178
11405,-4.6419005,-2.8546734,X8059,214
11406,-9.480331,8.567694,X8062,110
11407,4.360332,8.17257,X8089,424
11408,-0.91932565,-2.6209474,X8099,-1
11409,2.2411425,16.669743,X8301,-1
11410,16.65099,6.619504,X8308,36
11411,7.2629175,2.5092344,X8309,-1
11412,7.579696,-9.304052,X8318,97
11413,2.3807056,10.276459,X832,168
11414,7.894186,-0.47752413,X8324,-1
11415,2.8064978,8.005811,X8399,452
11416,-5.246756,-1.8845576,X8428,235
11417,1.7449316,12.006221,X8499,107
11418,8.585147,11.514792,X8504,-1
11419,8.641012,-2.9632545,X8551,257
11420,-0.27852106,-6.061794,X860,-1
11421,8.832131,8.177082,X8699,-1
11422,10.374082,5.1230907,X8719,267
11423,5.2055063,13.272585,X8984,-1
11424,-2.018403,-0.2824755,X8999,416
11425,5.982174,-10.6652155,X9004,20
11426,3.093444,10.901333,X9099,-1
11427,-6.1292596,9.792938,X9109,157
11428,0.33335128,-5.303549,X9199,221
11429,2.673676,-8.311195,X9289,86
11430,13.558167,-3.0135572,X9299,54
11431,3.4785595,-9.141263,X9348,86
11432,1.013333,-5.0554757,X9349,-1
11433,0.6027,-7.8209205,X9354,126
11434,-8.470949,9.745933,X9382,84
11435,-6.015961,5.1578226,X9389,301
11436,1.5945613,0.76908576,X9399,592
11437,-8.547089,7.0447845,X9409,-1
11438,1.4754108,11.600918,X9441,107
11439,8.663763,-5.2264886,X9449,-1
11440,-7.4015975,-1.7506891,X9451,-1
11441,9.505679,-4.2933364,X9479,-1
11442,4.050326,0.52316123,X9482,-1
11443,-9.077192,9.218743,X9489,110
11444,1.963846,1.8902614,X9499,590
11445,1.2782966,4.8495884,X9509,605
11446,7.990086,-2.9113343,X9522,-1
11447,0.63944566,-5.9157853,X9528,88
11448,-0.8231237,2.9551835,X9541,547
11449,9.137941,-2.4957514,X9542,255
11450,8.272224,-3.5341752,X9548,-1
11451,1.9121606,3.1868796,X9549,615
11452,5.4864926,2.5461466,X9551,556
11453,7.9361577,11.154963,X9552,-1
11454,12.263977,-2.5140796,X9554,63
11455,2.842296,-5.7410994,X9559,-1
11456,-9.355625,-5.319036,X9572,30
11457,-0.74884635,12.449228,X9588,209
11458,10.824845,-1.7570682,X9589,137
11459,3.0176923,9.2908125,X9594,-1
11460,16.76984,-1.1872013,X9598,18
11461,-1.6696564,3.1233995,X9599,502
11462,-6.2742124,-3.792697,X9604,83
11463,-5.431071,-2.794582,X9641,176
11464,-5.3334813,5.4830217,X9648,-1
11465,-2.122714,9.466313,X9698,-1
11466,1.889903,-2.689885,X9699,-1
11467,-4.7814713,7.2252846,X9701,343
11468,-6.389367,1.4395932,X9709,295
11469,3.7589555,-2.6036427,X9792,312
11470,9.250585,3.4620883,X9799,392
11471,-5.301215,-4.0627,X984,-1
11472,7.3177676,16.495531,X9854,15
11473,7.453591,12.283073,X9881,123
11474,3.8073118,1.7765039,X990,-1
11475,1.4656916,3.6705115,X9901,614
11476,-9.346788,-5.067284,X9903,30
11477,0.847298,3.0024395,X9904,571
11478,-6.4838853,0.6811774,X9908,288
11479,3.0180192,-0.5260973,X9909,482
11480,-3.7404158,9.691023,X9918,182
11481,9.629448,0.6370394,X9919,354
11482,13.293893,8.001751,X9923,-1
11483,11.405014,-0.82405156,X9924,138
11484,-6.8570113,-1.5916258,X9928,152
11485,1.7239012,-7.6868105,X9929,127
11486,8.988017,1.4351096,X9941,-1
11487,3.4409704,0.9360548,X9948,-1
11488,-9.073419,12.512145,X9949,-1
11489,9.556265,-0.09364423,X9951,-1
11490,-2.170717,12.183092,X9952,-1
11491,10.141362,9.115292,X9954,275
11492,-7.511804,13.054527,X9958,45
11493,-9.172502,12.353785,X9959,-1
11494,4.2780514,-5.0976615,X9981,202
11495,-8.021746,-5.5228243,X9982,29
11496,-11.8241,7.611952,X9984,13
11497,-3.5530171,10.864901,X9988,186
11498,1.9187018,-2.1156104,X9989,-1
11499,-0.9879986,5.037581,X999,-1
11500,9.170967,-3.4984736,X9990,197
11501,4.377823,7.4985714,X9991,431
11502,6.9203534,0.18906237,X9994,-1
11503,3.9810567,-2.0255008,X9998,-1
11504,-3.2346225,6.8290195,X9999,405
11505,-1.3973688,-1.7619666,Y0000,336
11506,7.2657037,13.367287,Y0001,115
11507,-7.6533422,9.478515,Y0004,-1
11508,-1.2157546,-6.5176024,Y0008,-1
11509,0.7954983,7.794459,Y0009,561
11510,11.351181,10.755349,Y0019,-1
11511,-6.3049784,3.8576567,Y0021,329
11512,6.826438,-5.396956,Y0024,165
11513,8.950178,10.518347,Y0029,228
11514,5.9216676,-4.100176,Y0041,-1
11515,7.011114,-5.583375,Y0044,165
11516,11.711481,1.8287598,Y0048,-1
11517,2.1852179,0.26698393,Y0049,-1
11518,4.0921764,0.15915745,Y0051,-1
11519,-6.70845,-0.27986348,Y0054,-1
11520,-6.658876,-1.0831207,Y0059,-1
11521,-7.083193,13.136941,Y0061,45
11522,11.214082,12.751744,Y0062,38
11523,7.1502337,-9.042552,Y0084,97
11524,-5.0674562,-0.8587318,Y0088,-1
11525,4.4485083,5.106843,Y0089,552
11526,4.7759786,0.34365892,Y0091,530
11527,7.2206044,13.359731,Y0092,115
11528,4.7535024,5.862378,Y0094,-1
11529,3.3673534,4.6753273,Y0098,-1
11530,-0.81361115,-2.9826744,Y0099,258
11531,-7.4442596,4.602439,Y0199,154
11532,10.610969,-4.6367097,Y0200,112
11533,-9.474049,-1.0560865,Y0209,-1
11534,16.426224,6.6402864,Y0299,36
11535,-5.0319333,6.067503,Y0349,219
11536,-3.7032192,16.900984,Y0399,5
11537,0.9064095,8.247586,Y0404,-1
11538,8.077003,-6.032357,Y0408,124
11539,4.3019977,8.10034,Y0409,424
11540,-5.7249994,-3.7125258,Y0412,-1
11541,15.68682,2.5678518,Y0418,27
11542,-3.7840366,6.495199,Y0419,308
11543,-9.406531,4.792527,Y0421,144
11544,11.509011,-4.2979107,Y0423,102
11545,-0.14470887,-3.3012538,Y0428,-1
11546,9.337362,2.9108148,Y0429,307
11547,12.199236,10.821526,Y0430,164
11548,12.335696,10.231334,Y0439,-1
11549,6.607064,-5.7681413,Y0448,-1
11550,1.6994075,-2.4107873,Y0449,-1
11551,-7.0776796,2.2405546,Y0450,290
11552,7.1998167,-0.35849532,Y0451,-1
11553,-9.036799,3.4606743,Y0454,-1
11554,11.095088,-2.3376658,Y0458,137
11555,-1.0187284,4.418236,Y0459,458
11556,13.954928,8.734748,Y0472,-1
11557,12.532039,0.81059486,Y0479,177
11558,-8.571707,-5.055449,Y0484,29
11559,9.571854,9.434382,Y0488,-1
11560,9.502714,-4.575643,Y0489,-1
11561,12.770256,-2.094098,Y049,63
11562,6.7456484,-2.2331352,Y0491,-1
11563,10.993892,-1.3553075,Y0494,137
11564,3.5517342,11.718961,Y0498,180
11565,-4.171327,8.546937,Y0499,259
11566,-2.9069653,-4.9922113,Y0509,114
11567,1.8607188,-7.586881,Y0519,127
11568,-1.427003,16.037806,Y0549,39
11569,3.7317703,-3.8125196,Y0599,231
11570,4.751304,11.823362,Y061,193
11571,12.068282,-0.83181816,Y0619,135
11572,-9.053053,-6.475896,Y0699,-1
11573,-6.1824884,5.0224996,Y071,301
11574,10.189913,10.4965,Y0719,-1
11575,0.24390197,-3.4239967,Y0721,285
11576,8.549297,1.6622865,Y078,359
11577,8.307532,1.5308558,Y079,359
11578,7.520874,-1.9335462,Y0799,376
11579,12.993856,14.313148,Y0899,0
11580,-7.576536,4.981494,Y0900,-1
11581,-10.609386,-2.9930284,Y0904,2
11582,1.0400203,13.462964,Y0909,-1
11583,0.6170596,0.12397578,Y0919,499
11584,15.363172,-2.2495205,Y0941,25
11585,10.273496,-1.3230376,Y0949,-1
11586,10.319961,10.071328,Y0951,-1
11587,9.554457,1.8487495,Y0959,-1
11588,5.7329793,10.428835,Y0981,192
11589,1.5830498,-2.152771,Y0989,-1
11590,-0.55274755,0.30331564,Y099,-1
11591,7.5428777,-3.5426745,Y0994,254
11592,-3.3323753,10.3955345,Y0998,183
11593,-2.7935398,5.046565,Y0999,486
11594,16.38103,-3.8818924,Y1004,-1
11595,7.041926,2.0049427,Y1009,-1
11596,-8.862943,9.258325,Y1018,-1
11597,4.855549,10.083366,Y1029,-1
11598,7.45464,12.359345,Y1099,123
11599,-2.641629,-0.50197095,Y1104,-1
11600,-3.2596657,13.636065,Y1108,56
11601,16.428988,5.2675695,Y1109,22
11602,6.2926993,-4.925836,Y1128,194
11603,-1.4492344,-0.13282727,Y1129,417
11604,7.97604,13.623137,Y1149,-1
11605,2.4731805,8.204578,Y1199,385
11606,9.675555,-8.970936,Y1294,34
11607,5.4430575,-4.1620092,Y1299,291
11608,-5.036698,7.105467,Y1309,343
11609,12.225807,3.3857946,Y1399,262
11610,10.271346,-3.9250507,Y140,-1
11611,4.4797907,-1.3537093,Y1404,304
11612,6.999591,7.7010255,Y1409,-1
11613,8.774307,13.237611,Y1419,116
11614,8.071789,3.9880335,Y1429,-1
11615,7.234883,3.045758,Y1499,-1
11616,3.4920063,14.634689,Y150,163
11617,12.070702,3.6227117,Y1504,-1
11618,-4.3370523,15.261992,Y1509,6
11619,5.69338,-4.138624,Y1528,-1
11620,13.484999,-1.8239189,Y159,89
11621,3.6407228,-8.5420065,Y1594,86
11622,3.1802351,13.610945,Y1598,191
11623,1.942306,3.2639246,Y1599,615
11624,-7.1496096,-0.12581688,Y1688,236
11625,7.774691,13.453059,Y1699,115
11626,-3.7098885,16.824617,Y1704,5
11627,7.23567,-7.9319263,Y1709,99
11628,10.410031,-4.6463566,Y1721,112
11629,8.743119,-0.611228,Y1724,286
11630,9.753937,3.6988456,Y1729,392
11631,-4.434434,14.772409,Y1759,6
11632,-5.5567346,6.586404,Y1799,300
11633,13.914566,-2.5206077,Y180,54
11634,13.527207,11.55308,Y1802,40
11635,10.372576,4.870432,Y1809,267
11636,5.4062796,11.527987,Y1824,189
11637,16.492786,5.5175266,Y1899,22
11638,7.3238544,7.2060533,Y19,339
11639,-1.3965995,-3.4327712,Y1901,271
11640,-0.11816448,4.4284444,Y1904,577
11641,14.4402275,9.297725,Y1908,52
11642,2.611642,2.1173372,Y1909,580
11643,-5.6384664,10.723792,Y1924,117
11644,-11.169425,0.46678445,Y1928,71
11645,-7.6726074,3.9264693,Y1929,148
11646,-7.3794737,4.4274364,Y1949,154
11647,12.762242,-3.5324268,Y1959,102
11648,3.5742037,16.6239,Y199,37
11649,-2.2955947,-2.307836,Y1994,227
11650,3.1014044,10.573502,Y1999,-1
11651,-3.688949,-9.813791,Y2204,3
11652,7.9087048,9.1510105,Y2208,-1
11653,8.698221,-3.537507,Y2209,-1
11654,7.3994236,16.659323,Y221,15
11655,3.0019388,-0.57285255,Y2228,482
11656,10.759938,-2.5170815,Y2288,-1
11657,-4.0508723,8.382762,Y2298,259
11658,3.8315947,0.6819814,Y2299,533
11659,9.719628,9.974726,Y2308,-1
11660,11.449333,2.4507256,Y231,-1
11661,-5.9980974,-0.3490318,Y2382,-1
11662,7.599995,13.091225,Y2388,115
11663,12.021006,9.194957,Y2398,-1
11664,-9.252395,12.192414,Y2399,-1
11665,-6.4868035,9.043255,Y2409,156
11666,-3.4749367,-5.5960636,Y2478,114
11667,-1.8460406,12.054776,Y2482,172
11668,-5.4899807,5.4657435,Y2488,-1
11669,13.882725,-2.9303548,Y2489,54
11670,7.4955945,-5.6950736,Y2491,-1
11671,3.4591563,0.4972642,Y2499,491
11672,-0.68600416,-3.9347537,Y2509,-1
11673,13.435866,8.304256,Y2548,-1
11674,8.295353,-2.9869883,Y2579,-1
11675,-8.677599,2.9596915,Y2588,149
11676,-10.918152,8.509899,Y2598,53
11677,3.102403,10.835336,Y2599,266
11678,8.7229595,5.544894,Y2609,-1
11679,2.8585691,-8.306,Y2749,86
11680,-0.016126653,-4.891991,Y2809,221
11681,-4.8819118,-1.1008234,Y2849,-1
11682,-2.516759,-7.492169,Y2862,64
11683,-7.6389914,8.262688,Y2881,-1
11684,1.7256414,-4.9321237,Y2891,244
